                 5.01928E-01 0.0011
                 1.77151E-01 0.0022
                 1.63039E-01 0.0022
                 1.02493E-01 0.0029
                 5.92459E-02 0.0039
                 5.01280E-01 0.0011
                 1.76625E-01 0.0022
                 1.62648E-01 0.0022
                 1.02627E-01 0.0029
                 5.93802E-02 0.0039
                 5.00667E-01 0.0011
                 1.75991E-01 0.0022
                 1.62337E-01 0.0022
                 1.02801E-01 0.0029
                 5.95381E-02 0.0039
                 5.00547E-01 0.0011
                 1.75559E-01 0.0022
                 1.62456E-01 0.0022
                 1.02884E-01 0.0029
                 5.96483E-02 0.0039
                 5.00147E-01 0.0011
                 1.75096E-01 0.0022
                 1.62236E-01 0.0022
                 1.02822E-01 0.0029
                 5.99931E-02 0.0039
                 4.99353E-01 0.0011
                 1.74674E-01 0.0022
                 1.61755E-01 0.0022
                 1.02737E-01 0.0029
                 6.01884E-02 0.0038
                 4.99190E-01 0.0011
                 1.74493E-01 0.0022
                 1.61659E-01 0.0022
                 1.02859E-01 0.0029
                 6.01787E-02 0.0038
                 4.99038E-01 0.0011
                 1.74224E-01 0.0022
                 1.61707E-01 0.0022
                 1.02945E-01 0.0029
                 6.01633E-02 0.0038
                 4.99038E-01 0.0011
                 1.74131E-01 0.0022
                 1.61375E-01 0.0022
                 1.03249E-01 0.0029
                 6.02826E-02 0.0038
                 4.98942E-01 0.0011
                 1.73555E-01 0.0022
                 1.61155E-01 0.0022
                 1.03569E-01 0.0029
                 6.06633E-02 0.0038
                 4.97689E-01 0.0011
                 1.73218E-01 0.0022
                 1.60471E-01 0.0022
                 1.03201E-01 0.0029
                 6.07998E-02 0.0038
                 4.97245E-01 0.0011
                 1.72666E-01 0.0022
                 1.60348E-01 0.0022
                 1.03479E-01 0.0029
                 6.07522E-02 0.0038
                 4.97349E-01 0.0011
                 1.72394E-01 0.0022
                 1.60240E-01 0.0022
                 1.03578E-01 0.0029
                 6.11374E-02 0.0038
                 4.96951E-01 0.0011
                 1.72352E-01 0.0022
                 1.59919E-01 0.0022
                 1.03199E-01 0.0029
                 6.14806E-02 0.0038
                 4.95985E-01 0.0011
                 1.71823E-01 0.0022
                 1.59597E-01 0.0022
                 1.03124E-01 0.0029
                 6.14415E-02 0.0038
                 4.95941E-01 0.0011
                 1.71451E-01 0.0022
                 1.59587E-01 0.0023
                 1.03512E-01 0.0029
                 6.13903E-02 0.0038
                 4.95245E-01 0.0011
                 1.71152E-01 0.0022
                 1.59354E-01 0.0022
                 1.03385E-01 0.0029
                 6.13541E-02 0.0038
                 4.94437E-01 0.0011
                 1.70825E-01 0.0022
                 1.59119E-01 0.0023
                 1.03262E-01 0.0029
                 6.12311E-02 0.0038
                 4.94888E-01 0.0011
                 1.70528E-01 0.0022
                 1.59122E-01 0.0023
                 1.03507E-01 0.0029
                 6.17308E-02 0.0038
                 4.93483E-01 0.0011
                 1.69778E-01 0.0022
                 1.58628E-01 0.0023
                 1.03367E-01 0.0029
                 6.17096E-02 0.0038
                 4.93767E-01 0.0011
                 1.69622E-01 0.0022
                 1.58743E-01 0.0023
                 1.03474E-01 0.0029
                 6.19283E-02 0.0038
                 4.93122E-01 0.0011
                 1.68641E-01 0.0022
                 1.58604E-01 0.0023
                 1.03642E-01 0.0029
                 6.22346E-02 0.0038
                 4.93266E-01 0.0011
                 1.68285E-01 0.0022
                 1.58898E-01 0.0023
                 1.03655E-01 0.0029
                 6.24285E-02 0.0038
                 4.92021E-01 0.0011
                 1.67892E-01 0.0022
                 1.58372E-01 0.0023
                 1.03374E-01 0.0029
                 6.23834E-02 0.0038
                 4.91748E-01 0.0011
                 1.67433E-01 0.0022
                 1.58061E-01 0.0023
                 1.03614E-01 0.0029
                 6.26394E-02 0.0038
                 4.91070E-01 0.0011
                 1.66969E-01 0.0022
                 1.57976E-01 0.0023
                 1.03389E-01 0.0029
                 6.27360E-02 0.0038
                 4.91487E-01 0.0011
                 1.67231E-01 0.0022
                 1.57910E-01 0.0023
                 1.03415E-01 0.0029
                 6.29307E-02 0.0038
                 4.91051E-01 0.0011
                 1.66652E-01 0.0022
                 1.57760E-01 0.0023
                 1.03361E-01 0.0029
                 6.32780E-02 0.0037
                 4.90588E-01 0.0011
                 1.66428E-01 0.0022
                 1.57343E-01 0.0023
                 1.03265E-01 0.0029
                 6.35516E-02 0.0037
                 4.89673E-01 0.0011
                 1.65911E-01 0.0022
                 1.56971E-01 0.0023
                 1.03141E-01 0.0029
                 6.36505E-02 0.0037
                 4.89833E-01 0.0011
                 1.65918E-01 0.0022
                 1.56971E-01 0.0023
                 1.03249E-01 0.0029
                 6.36944E-02 0.0037
                 4.89042E-01 0.0011
                 1.65268E-01 0.0022
                 1.56797E-01 0.0023
                 1.03171E-01 0.0029
                 6.38069E-02 0.0037
                 4.89256E-01 0.0011
                 1.65187E-01 0.0022
                 1.56581E-01 0.0023
                 1.03300E-01 0.0029
                 6.41869E-02 0.0037
                 4.88819E-01 0.0011
                 1.64832E-01 0.0022
                 1.56498E-01 0.0023
                 1.03202E-01 0.0029
                 6.42871E-02 0.0037
                 4.88778E-01 0.0011
                 1.64715E-01 0.0023
                 1.56362E-01 0.0023
                 1.03270E-01 0.0029
                 6.44297E-02 0.0037
                 4.88373E-01 0.0011
                 1.64214E-01 0.0023
                 1.56382E-01 0.0023
                 1.03279E-01 0.0029
                 6.44985E-02 0.0037
                 4.88123E-01 0.0011
                 1.63881E-01 0.0023
                 1.56290E-01 0.0023
                 1.03502E-01 0.0029
                 6.44493E-02 0.0037
                 4.87388E-01 0.0011
                 1.63221E-01 0.0023
                 1.56199E-01 0.0023
                 1.03638E-01 0.0029
                 6.43303E-02 0.0037
                 4.87005E-01 0.0011
                 1.63151E-01 0.0023
                 1.55971E-01 0.0023
                 1.03416E-01 0.0029
                 6.44672E-02 0.0037
                 4.86490E-01 0.0011
                 1.62660E-01 0.0023
                 1.55984E-01 0.0023
                 1.03241E-01 0.0029
                 6.46041E-02 0.0037
                 4.85953E-01 0.0011
                 1.62237E-01 0.0023
                 1.55748E-01 0.0023
                 1.03276E-01 0.0029
                 6.46917E-02 0.0037
                 4.85704E-01 0.0011
                 1.62203E-01 0.0023
                 1.55468E-01 0.0023
                 1.03165E-01 0.0029
                 6.48679E-02 0.0037
                 4.85201E-01 0.0012
                 1.62058E-01 0.0023
                 1.54994E-01 0.0023
                 1.03441E-01 0.0029
                 6.47079E-02 0.0037
                 4.84870E-01 0.0012
                 1.61640E-01 0.0023
                 1.54893E-01 0.0023
                 1.03513E-01 0.0029
                 6.48245E-02 0.0037
                 4.84678E-01 0.0012
                 1.61363E-01 0.0023
                 1.55069E-01 0.0023
                 1.03350E-01 0.0029
                 6.48947E-02 0.0037
                 4.84783E-01 0.0012
                 1.61039E-01 0.0023
                 1.54367E-01 0.0023
                 1.04063E-01 0.0029
                 6.53149E-02 0.0037
                 4.83991E-01 0.0012
                 1.60595E-01 0.0023
                 1.54370E-01 0.0023
                 1.03776E-01 0.0029
                 6.52500E-02 0.0037
                 4.83742E-01 0.0012
                 1.60670E-01 0.0023
                 1.54158E-01 0.0023
                 1.03708E-01 0.0029
                 6.52059E-02 0.0037
                 4.83364E-01 0.0012
                 1.60102E-01 0.0023
                 1.54231E-01 0.0023
                 1.03695E-01 0.0029
                 6.53360E-02 0.0037
                 4.83046E-01 0.0012
                 1.60253E-01 0.0023
                 1.53859E-01 0.0023
                 1.03468E-01 0.0029
                 6.54654E-02 0.0037
                 4.82765E-01 0.0012
                 1.59522E-01 0.0023
                 1.54116E-01 0.0023
                 1.03529E-01 0.0029
                 6.55982E-02 0.0037
                 4.82518E-01 0.0012
                 1.59136E-01 0.0023
                 1.54185E-01 0.0023
                 1.03207E-01 0.0029
                 6.59899E-02 0.0037
                 4.81782E-01 0.0012
                 1.58859E-01 0.0023
                 1.53517E-01 0.0023
                 1.03297E-01 0.0029
                 6.61087E-02 0.0037
                 4.82132E-01 0.0012
                 1.59013E-01 0.0023
                 1.53481E-01 0.0023
